,toxic
5644,0
6960,0
3365,0
3494,0
4895,1
6899,1
7702,0
6308,0
2206,0
3041,1
1968,1
4890,1
494,1
2455,0
7007,0
2478,0
3220,0
2241,0
7034,0
947,1
7142,1
6805,0
2105,0
236,1
4271,0
7806,0
6948,0
585,0
3375,0
3813,0
723,0
6471,1
2471,0
2162,0
1998,1
3412,0
7260,0
1229,1
7470,0
3496,1
7647,0
2142,0
5501,1
6615,1
4710,1
1814,0
547,0
4948,0
3339,1
4321,0
6652,0
3953,1
5639,0
7724,1
5057,1
6982,0
1108,1
3206,0
4104,0
5215,0
2324,0
579,1
1869,0
5331,0
2663,0
1665,0
4683,0
6192,1
5999,0
4229,1
5214,1
764,1
4062,0
6166,0
3048,1
6646,0
235,1
7694,0
724,0
150,0
2861,1
1612,1
5166,1
1264,0
1971,0
7197,0
883,0
2789,1
3291,0
5399,0
5201,0
5480,1
2510,0
3075,0
2152,1
4607,0
4412,0
7693,1
1962,1
2560,0
1645,1
1573,0
6571,0
7264,0
6363,0
3644,1
2328,0
6715,1
3763,1
6142,0
2271,0
653,0
1152,0
659,1
3066,0
3089,0
2849,0
2733,0
6233,0
2004,0
4874,1
5170,0
3040,0
3044,0
7667,0
3287,1
3634,1
5242,1
7519,0
5822,1
3823,1
3439,0
2378,0
3973,1
2003,0
1734,1
6137,0
6327,1
4558,1
7368,1
2320,0
5489,1
1649,1
6497,1
2046,0
3955,1
270,0
115,0
6558,0
106,0
7037,0
4904,0
6080,0
4077,0
749,1
2281,0
4949,0
4063,0
3646,0
1415,1
3398,1
7436,0
4597,1
7584,0
911,0
1109,0
5490,1
3540,0
5074,0
7352,1
6538,0
2319,1
6365,1
955,1
4030,0
7380,0
6568,0
7143,1
3137,0
2886,0
5858,0
6872,0
565,1
445,0
4801,1
5249,0
5369,0
3362,0
411,0
7521,0
1651,0
2384,1
6065,1
1592,1
3682,0
6279,0
5258,0
1351,0
3273,0
4466,0
1297,0
970,0
7207,1
3438,0
2753,0
730,0
5310,0
6333,0
301,0
5140,0
7392,0
3756,0
6954,0
4372,1
798,1
1926,0
3058,0
4523,0
6347,1
1837,1
406,0
3790,1
3902,0
6352,0
2118,0
869,1
1151,0
6274,0
7827,1
332,0
2524,0
3600,1
5077,0
5175,1
4666,0
3173,0
1959,0
3105,1
1128,0
1315,0
3758,0
5279,0
6523,0
1873,1
5562,1
3776,1
3622,1
1789,1
5333,0
2303,0
3349,0
3360,0
2500,0
960,0
2413,1
5600,1
4187,0
7139,0
7338,1
2558,0
4754,0
7259,0
2561,0
5240,0
1421,0
5793,1
1948,1
6878,1
3026,1
1709,0
5613,0
7270,1
5453,0
7052,1
7498,0
4390,0
6964,0
2519,0
7317,0
3703,0
4574,0
1337,0
599,0
1180,0
1828,0
3755,0
1779,0
6852,1
4356,1
3091,1
7369,1
2835,0
7064,1
6742,1
2207,0
5115,1
4447,0
6658,0
5977,1
490,1
4995,1
2435,1
2263,1
2209,0
1759,0
2482,0
5768,1
2671,0
4946,1
940,0
784,0
5135,0
4362,0
2766,0
4045,1
6098,0
6287,0
3599,0
7336,0
7116,0
6427,0
5364,1
6010,1
6890,1
6579,1
7652,0
7124,0
1397,1
3499,0
6023,1
2608,1
4031,0
3689,0
6853,0
2098,0
3926,1
5823,1
6156,0
1888,1
7713,0
6464,1
1144,1
1581,1
658,1
5410,0
2939,0
1452,0
2103,1
3324,1
5162,1
6393,0
6291,0
5046,0
2564,0
3002,0
1596,1
7237,1
759,0
998,0
4215,0
5773,0
5804,0
3337,1
2964,0
1825,1
2774,1
3299,0
5595,0
5627,0
5176,0
6539,1
5778,1
6735,1
3863,0
6433,0
4078,0
3937,0
7353,0
4915,1
2093,0
2627,0
5867,1
6994,1
973,0
5493,0
5526,0
6088,0
5430,0
4996,1
5374,0
3493,0
1052,0
580,0
6275,1
7240,0
2804,0
3861,0
7546,0
3789,1
173,1
2681,0
5005,0
6587,0
3209,0
4019,0
6726,0
999,0
3910,0
4956,0
2483,0
7288,1
2986,1
1773,1
7510,0
5681,0
6708,1
3214,1
7129,0
2355,1
4385,0
5876,1
145,0
7777,1
867,0
2293,0
826,0
5671,1
4633,1
3677,1
1425,0
2619,1
1912,1
5732,0
4506,1
1755,1
3935,0
1441,0
3862,0
6423,1
853,0
4239,0
4373,0
5293,0
4511,0
2115,1
3333,0
2411,0
1207,0
2828,0
2756,1
232,1
5304,0
6454,0
1228,0
6623,0
5076,0
6021,0
4313,1
6837,0
5408,0
583,1
5852,0
7123,0
584,1
968,1
6165,0
7385,0
6552,1
5405,0
1891,0
6871,0
1939,1
7175,1
5234,0
1165,0
6809,0
923,0
7427,1
256,0
6358,0
3049,0
7044,0
6003,0
2799,0
671,1
4990,0
6154,0
7653,1
5730,1
6309,0
6834,1
5723,0
2780,0
5510,1
4967,0
288,1
4082,0
643,0
3211,0
755,1
6406,0
4060,0
7587,1
452,0
4360,0
4022,0
3136,0
3865,1
5246,0
320,0
564,0
6668,0
480,1
6912,1
3370,1
2216,0
3037,1
2070,0
5575,0
7639,0
3944,0
1969,1
206,1
440,0
4551,1
5054,1
470,1
951,1
3635,0
1549,0
187,0
3490,0
1585,0
7697,0
7161,0
927,0
7347,0
4842,0
6164,0
2172,0
5237,1
5149,1
6916,0
3867,1
6681,0
5684,1
2370,1
7166,1
991,0
6091,0
4716,0
1244,0
6285,1
6470,0
7418,0
4102,0
7821,0
3402,1
3323,1
4233,0
4202,0
2240,0
2867,0
6251,0
5888,1
3156,0
4286,0
6880,0
1692,0
160,0
3135,0
1817,0
4180,0
775,0
6196,0
1561,0
308,0
5389,1
3810,0
6146,0
590,1
513,1
1348,1
161,0
6445,1
4443,1
1005,0
7257,0
7426,0
4284,0
6694,0
1437,0
3661,0
5416,0
6132,1
4619,1
2074,0
1538,1
6249,0
3812,0
99,1
6811,1
2537,1
5336,1
1106,0
5651,1
136,0
5444,0
2178,1
1646,0
5278,0
603,1
4676,0
2269,1
1797,0
2838,0
786,1
7130,0
461,0
2137,0
6513,1
6429,0
6674,0
2221,0
920,0
3279,0
4211,0
5527,0
4897,1
7541,0
3425,1
6205,0
1316,0
7134,0
4725,1
179,0
4256,0
3106,1
5825,0
4016,1
836,0
211,0
1751,1
3481,0
1502,0
3761,0
4696,1
1802,0
5943,1
1519,0
4896,1
2622,0
4179,0
4941,0
3212,0
7410,1
1116,0
6806,0
995,0
4493,1
6529,0
4947,0
331,1
3657,1
6240,0
5958,0
3624,1
1937,0
6576,1
4093,1
6651,0
7350,0
4027,0
4034,0
342,0
5978,1
6133,1
1782,0
408,0
6184,0
3922,1
3886,1
7238,1
4604,0
3356,1
1896,0
556,0
4339,1
6303,0
5110,0
6377,0
265,0
1479,0
2474,0
3029,0
6474,0
2569,1
1041,0
7017,0
866,0
7299,0
1361,1
4057,0
778,1
3647,0
2317,1
4982,0
2870,0
6680,0
6566,0
7303,1
7329,0
4337,0
6117,0
6306,0
6776,0
2381,0
6018,0
4273,1
7046,1
1238,0
1824,0
2095,1
5513,1
597,0
7365,0
1009,0
5801,0
231,0
3824,1
6859,0
3492,0
5464,1
1101,0
721,0
4478,0
3276,0
299,1
1961,0
6737,0
2593,1
2959,1
6255,1
2832,0
1196,1
5207,1
4448,0
4452,1
2680,0
6399,0
1248,0
7206,1
6179,0
5812,1
3151,0
2859,0
5653,0
3241,0
6008,1
1843,0
1263,0
6634,1
1504,0
272,0
6326,0
6288,1
7004,1
3784,0
5116,1
4692,0
16,0
2613,0
4260,0
4157,0
6335,0
5989,0
7337,0
1507,0
7122,1
7788,0
1974,0
3553,1
7156,0
482,0
1989,1
3828,1
7773,0
7118,1
2590,0
6641,0
5205,0
4266,1
1863,1
762,1
4225,1
3353,0
212,1
614,0
3083,0
2299,0
5063,0
2623,0
5217,1
761,1
1119,0
56,0
4980,0
4005,0
5052,0
6495,0
2596,0
6007,0
3082,0
5940,1
3343,0
6940,0
2727,1
569,0
7761,0
6757,1
2334,0
5904,0
5491,1
5973,0
5448,1
588,0
996,1
2953,0
5915,0
5025,0
4777,0
6633,0
727,0
2305,0
1719,0
4651,0
6468,1
666,1
7576,1
350,1
3523,0
105,1
6419,0
1330,0
3552,0
5637,0
7530,0
6592,0
5131,0
1760,0
4420,0
3829,0
5970,1
6449,1
3825,1
7666,0
1499,0
7771,0
3297,0
4296,0
6060,1
1311,1
2392,0
2164,0
2121,0
6943,1
4377,0
1520,1
1629,1
2688,0
7162,1
3508,1
280,1
7518,0
6635,1
7176,0
5742,1
3569,1
1260,0
1906,1
3912,0
1639,0
7738,0
1957,0
698,1
7548,1
6039,1
4039,0
5634,0
2515,1
4671,1
1769,1
259,0
2768,0
4599,0
6659,0
4354,0
6379,0
3327,0
3433,1
1637,1
1427,0
1202,0
5323,0
682,0
5608,0
1632,0
7692,0
2018,0
2342,1
3169,0
736,1
619,1
69,0
6655,0
6879,1
4695,0
448,1
3554,0
2045,1
398,1
4079,0
13,0
3295,1
4972,0
7103,0
3891,0
7210,0
3893,0
1568,0
5679,0
7008,0
3432,1
5935,0
1183,1
7296,0
3691,0
5006,0
1130,1
6330,0
4834,0
1895,1
1015,1
3938,0
1547,1
655,0
1181,0
552,0
6980,0
1919,0
4483,0
237,1
933,0
7812,1
1038,0
4244,0
7467,0
6063,0
104,0
7095,1
5452,0
5544,0
3745,1
6329,0
5590,0
6418,0
1343,0
1409,0
5298,1
4933,0
3274,1
6172,0
5080,1
3248,1
992,1
4132,0
2344,1
7097,1
5892,0
4570,0
7557,0
6717,0
1543,0
7685,1
3423,0
3303,0
242,0
3430,0
271,1
1019,0
7094,0
631,1
7592,0
7169,1
6511,0
2314,0
1077,1
3640,1
1154,0
7551,0
1865,0
7825,0
5657,0
1192,0
3900,0
7312,0
6366,0
7575,1
2352,0
7728,0
7727,0
1396,0
7651,0
6340,1
2242,0
2062,0
3656,1
2501,0
664,0
7202,0
5591,0
1105,0
1942,0
4983,0
957,0
1453,1
6866,1
67,0
3645,0
4749,1
3946,0
4653,1
1111,0
1267,0
3966,0
3415,0
3456,0
2322,0
1464,0
423,0
6492,1
5404,1
6175,1
3987,0
6272,0
7460,0
7703,1
6017,0
4865,1
4698,0
6124,1
4955,0
6536,1
5385,0
5252,0
1177,0
2970,0
6276,1
1200,1
7009,1
2843,1
1340,0
6341,1
4798,1
6095,1
4384,0
5251,0
7230,0
5021,1
1376,0
1864,0
7053,0
6368,0
5353,1
5975,0
3688,0
4643,0
7190,0
4518,0
2692,1
6920,0
7778,1
1724,0
7450,1
4135,1
5083,1
6149,0
1067,0
460,1
5660,0
4616,0
6264,0
1027,0
2158,1
1007,0
3615,0
22,1
2212,0
6905,0
5619,1
4033,0
405,0
1562,0
5232,1
753,0
283,1
2630,1
6550,1
4765,0
988,0
1305,0
4282,0
1440,0
1860,0
6787,0
1363,0
2177,0
269,1
677,1
6551,0
3933,0
7300,0
4333,0
2570,1
7372,1
5882,0
7286,0
5808,1
1766,1
1089,1
6718,0
3461,0
5411,0
6666,1
1304,1
3742,0
5113,0
6543,0
4172,0
92,0
2632,0
7082,0
4379,0
1944,0
637,1
573,1
4508,1
1097,0
4753,0
2013,1
5400,1
2327,1
2837,0
2997,0
5309,0
7283,0
4744,0
609,1
2645,0
5208,0
2898,1
6231,0
731,0
3819,0
4490,1
4827,0
151,0
3502,1
7619,0
1693,1
1854,0
7590,0
2985,0
2813,0
5139,0
3871,1
3925,1
2376,1
7785,0
5009,1
2228,0
1494,1
7524,0
4659,0
3528,0
2801,1
6528,0
6660,1
4499,1
1166,1
4575,0
7201,1
368,0
6157,1
2027,1
2425,0
2448,0
4444,1
2402,1
2938,0
2219,0
2399,0
5137,0
4357,1
5177,0
1023,1
570,0
3363,0
6744,0
7712,1
7001,0
5834,0
729,0
2795,0
3421,0
1099,0
5844,1
1186,0
3284,0
5854,1
1990,1
1627,0
3801,0
3791,1
2256,0
2790,1
1826,1
7564,0
2638,0
5020,1
4153,1
1991,0
5712,0
4421,1
6819,0
3652,0
6171,0
1024,1
3245,0
4654,0
939,0
3409,0
7381,0
5594,0
4028,0
5524,0
4405,1
4697,0
6089,0
493,1
1505,0
3720,0
3533,0
6259,0
4556,0
5184,0
2220,0
728,0
4115,0
932,1
2913,0
5818,1
5563,0
3000,1
443,1
7171,0
4791,1
4230,1
3090,0
6317,1
2602,0
6260,0
7247,0
2174,0
5239,1
1127,0
4848,1
5270,0
2199,1
7635,0
5558,0
7032,0
5786,1
1987,1
5555,1
2333,0
245,1
511,0
3262,0
2957,0
1584,1
2382,1
3498,1
523,0
5556,0
4071,1
193,0
7083,0
1661,0
7723,1
3949,0
5434,1
1540,1
4226,0
734,0
4703,0
1377,1
64,1
6644,0
175,0
6053,1
2993,1
7033,1
5615,1
4835,0
7421,0
2597,0
2202,0
5064,0
2170,0
1339,1
5925,1
5348,0
2678,1
6168,0
2436,0
2126,0
3389,0
5470,0
2169,0
218,1
2924,1
6775,0
7021,1
4431,0
7050,0
484,0
899,0
6626,0
18,0
848,0
4177,1
17,0
3614,0
6252,1
1334,0
3793,1
6885,1
3476,1
112,0
4903,0
4535,1
1324,0
6022,1
126,0
425,0
4816,0
4879,0
4852,0
3942,0
4770,1
4579,1
6913,0
1262,0
7364,1
1943,0
2631,0
2350,1
6451,0
3628,0
344,1
2750,0
1189,0
6942,0
1478,0
777,0
3065,0
582,0
1616,0
3495,0
3879,1
5585,1
2055,1
3466,0
1268,1
3020,1
2041,1
2996,0
3095,0
5147,0
3627,0
6545,0
4009,0
7501,1
5902,1
4721,0
3762,0
6904,0
6422,1
6059,0
4198,0
6476,0
230,0
3772,0
3565,0
1916,1
4228,1
196,1
40,0
550,1
2525,0
1801,1
5078,0
3079,0
1997,1
5019,0
1088,0
1239,0
6019,0
6825,1
3367,1
1090,0
5740,1
6755,0
4472,0
6716,0
3371,1
7539,1
6530,1
7243,0
6130,0
1533,1
7560,1
1684,0
3480,0
286,0
789,0
6374,0
3951,1
2759,0
6001,0
2210,0
5471,0
2472,0
54,1
2353,0
5512,1
5481,0
6012,1
4017,1
5058,0
4044,0
4331,0
2923,0
2427,0
2559,0
5320,1
4534,0
2954,0
576,0
6269,0
4004,0
2104,0
7811,1
3457,1
2002,0
5244,1
699,0
2994,0
7256,0
5630,0
6387,0
1807,0
4201,1
2416,1
5191,1
718,1
2348,1
6072,1
1444,0
1443,0
2408,0
7674,0
2909,0
7390,0
3534,0
3746,0
6888,1
5931,1
4301,0
1458,0
6140,0
1986,0
6367,0
7721,0
1580,0
1303,1
1976,0
430,1
3830,1
471,0
258,0
7164,0
6519,1
2341,1
6799,0
774,1
5182,0
70,1
2810,1
2461,0
7212,0
5467,0
5072,1
3516,0
127,0
1803,1
6209,0
421,0
428,0
4268,0
903,0
1495,1
2410,0
2050,1
5213,0
15,1
3388,1
198,0
6465,1
3575,1
5055,0
4221,0
81,0
3730,1
5830,0
711,0
6273,1
5044,0
577,1
6167,0
4674,0
1463,1
7517,0
1285,0
2936,0
2388,0
3815,0
6981,0
3489,1
4977,0
1614,0
3524,0
4732,0
5386,0
2725,0
7716,1
4944,0
2934,0
4998,1
4138,0
6037,1
1171,1
3521,0
4693,1
5803,1
5737,0
4667,0
6375,0
3751,0
745,0
6051,0
2612,0
1188,1
5062,1
89,0
4537,0
6280,1
4545,0
638,0
7624,1
5518,0
1788,0
6350,1
3319,1
4053,0
5587,1
6178,0
6211,0
5966,0
1480,1
855,1
2739,0
7657,0
7084,0
1550,0
5017,1
3300,1
4856,1
6487,0
2761,1
1338,0
962,0
2119,1
1406,1
678,0
4662,0
6698,1
1215,0
1032,0
3889,1
3907,0
328,1
4,0
7186,1
4195,0
2656,1
3604,0
7313,0
1654,1
2019,1
7591,1
3544,0
4316,1
5994,0
3890,0
1905,1
1484,0
1681,1
4576,1
2922,0
2412,0
7013,0
2025,0
4184,0
804,0
2089,0
5693,1
3550,0
810,1
694,0
6958,1
7387,0
4418,0
7706,0
1750,1
2127,1
3315,0
3185,1
5148,0
4580,1
648,0
2486,0
3665,0
1945,1
1778,1
561,0
2442,0
838,1
1198,0
1276,1
3629,0
5356,0
5415,0
7487,0
5933,1
5612,0
2740,1
3335,1
1047,1
3636,1
2665,0
1508,0
5545,0
5081,1
7395,0
4823,1
3201,0
3906,1
4117,0
6772,1
2433,1
4147,0
6435,1
6986,0
4766,1
298,1
6746,1
7495,0
6582,0
2821,0
4846,0
2683,1
3364,1
3616,0
4436,0
6398,0
7078,1
3818,1
7737,1
7745,1
3709,0
7765,0
2556,0
1589,0
6096,1
5766,0
6741,0
4737,0
261,0
949,1
3859,0
2716,0
3094,0
5566,0
1523,0
6967,1
661,0
1521,0
2793,0
3166,0
7117,0
2781,0
7633,1
5329,0
5485,1
414,1
1672,0
4213,0
829,0
157,1
6254,1
2726,0
5247,0
4047,0
5129,1
5561,0
429,0
3454,0
3864,0
6158,0
3304,0
3487,0
6469,0
4498,0
942,1
3152,0
2309,0
4155,1
1241,1
7577,0
5574,0
4059,1
7106,0
2514,1
2069,1
3811,0
2391,0
5790,1
7545,1
5238,1
1730,0
1447,0
3731,0
400,0
5759,0
3331,0
6424,1
1763,1
1981,0
5159,0
6277,0
4953,0
1786,0
5454,0
1565,0
7625,0
3031,1
5437,0
6971,0
4234,1
6777,0
7506,1
4006,0
2712,0
2023,0
2316,1
169,0
560,0
3071,1
854,0
1631,0
4024,1
602,1
6204,0
7250,0
6143,0
1160,0
6962,0
6107,1
2397,0
4141,0
436,0
3568,1
2367,0
5033,0
1617,0
2748,0
4240,0
4639,0
5094,0
1476,0
3563,0
7226,0
1809,0
3773,1
2769,0
4439,0
4392,1
1401,0
1488,0
3047,1
7109,1
5168,0
4553,0
7790,0
336,0
349,0
3956,0
7041,0
5982,0
3592,0
5748,1
2475,1
6929,0
6313,0
807,0
3266,0
770,0
1147,0
3668,1
5260,0
5243,1
1210,0
3351,1
863,0
3958,0
26,0
7544,1
3450,0
901,1
5792,0
1385,0
4400,0
5330,0
2893,0
654,0
164,0
5537,1
2667,0
2128,0
6180,0
4150,1
7180,0
46,1
5334,1
1967,1
103,0
1718,1
2,0
5945,0
4917,0
545,0
1756,0
6046,0
4035,1
859,0
4655,0
7743,1
5810,0
7720,1
5303,0
2097,0
1266,1
1951,0
351,0
627,1
3915,0
894,1
835,0
3870,1
5024,0
4205,1
3716,0
4899,0
1208,0
3766,0
1704,0
2043,0
3999,0
1556,0
5440,1
4773,1
6504,0
1745,0
274,0
1226,1
5929,0
880,0
4943,1
5622,0
7038,1
4569,1
3411,0
250,0
4194,0
5674,0
2494,0
322,0
4220,0
2185,0
2687,0
2974,0
2181,0
930,0
6282,0
1697,1
2830,1
2339,0
4049,1
5785,0
6790,1
4764,1
6388,1
7509,0
7172,0
7493,1
432,0
4911,1
4866,1
2809,0
7466,0
6951,1
705,1
3564,1
7488,0
1675,0
539,1
6736,0
5306,0
7280,1
7068,0
2928,0
2497,0
2670,1
94,1
3129,1
6185,0
7425,1
7360,0
1307,1
1489,0
5817,0
5898,1
3465,0
5614,0
1080,1
7730,0
3903,0
4891,1
4722,0
929,0
5016,1
3204,0
6851,0
676,1
5023,0
4736,0
6223,1
139,1
3170,0
6408,0
6020,0
5722,0
1879,1
4795,1
5003,0
6026,0
7057,1
3525,0
6115,1
6537,1
1110,0
1889,1
1086,0
5047,1
3887,0
2723,0
2897,0
1623,1
1378,0
2049,1
7456,1
1518,1
3571,1
6548,0
870,0
407,0
5090,1
395,1
1509,0
1528,1
592,0
3798,0
6144,1
5349,0
2984,0
6887,0
907,0
2650,0
1359,0
477,1
7679,1
34,0
3347,1
6521,0
5920,1
5667,1
5087,1
111,1
5189,1
4519,0
397,0
1995,0
371,0
7354,1
1017,0
7136,1
7565,0
7179,0
1821,1
1555,0
6721,1
1118,0
6782,0
2061,1
3726,1
3,0
830,0
7608,0
6793,1
3357,1
6525,0
1209,1
5026,0
1686,0
4429,0
4900,0
1068,0
7580,0
1113,0
7251,1
7358,1
5899,0
1598,0
1419,0
6765,1
1875,1
3914,0
5305,1
1296,0
2155,0
5092,0
4543,1
7636,0
1833,0
5997,0
7754,0
3416,0
6517,1
2904,0
1411,1
5378,0
4988,0
5861,1
2072,0
7744,1
114,0
4183,0
2120,0
2778,1
1233,0
4621,0
7449,0
1286,1
4249,1
6092,1
6617,1
4831,0
2038,0
2736,0
1852,0
7520,0
818,0
1044,0
5919,0
6533,0
6000,0
2258,1
5569,0
7549,0
5981,0
5136,0
1481,0
1195,1
3470,0
6050,1
1274,0
2498,0
6712,0
1336,0
427,0
2523,1
3760,0
268,1
7322,1
1608,1
3288,1
1439,0
1460,1
2508,0
3250,0
109,0
6394,0
6207,0
516,0
4872,1
6693,1
403,0
806,1
3749,0
3868,0
5040,1
2520,0
6220,0
1231,0
4819,0
2238,0
5718,0
1899,0
5692,0
4281,0
3213,1
5849,1
3560,1
5056,0
4411,1
2762,1
7323,0
2499,0
1265,1
2794,0
6515,1
6359,0
1754,1
4968,0
3988,1
6047,0
6002,1
3650,0
469,0
805,1
2282,1
4162,0
181,0
2617,0
6015,0
7481,1
5235,1
7400,0
2857,1
424,1
5883,1
3898,0
117,0
529,0
6250,0
5424,0
5022,0
2770,1
5725,1
3899,0
5066,1
3015,1
922,0
1012,0
4775,1
6127,0
1300,1
7,1
7522,1
2868,1
7326,0
4052,0
1966,0
1223,0
4376,0
1695,1
6031,1
2306,0
1102,0
4680,0
2051,1
3181,0
7444,1
182,1
1214,0
2084,0
2911,1
7618,0
7490,1
7616,0
7710,0
1737,0
3546,0
177,0
10,0
6139,0
6564,0
2611,0
5432,0
3978,0
2285,1
7813,1
7689,0
796,0
5158,0
6197,0
6857,0
5396,0
3920,0
5708,0
326,0
7402,0
879,0
1075,0
7255,0
1933,1
3808,0
5042,0
4163,0
1932,0
7439,1
3800,0
3538,0
3149,0
7043,0
7757,1
3851,1
6032,1
6241,1
587,0
6386,0
2082,0
4502,1
209,0
4325,1
5557,0
3444,1
8,0
1900,0
6709,0
851,0
5922,1
4199,0
4257,1
2387,1
2421,0
952,0
73,0
5224,0
1064,0
739,0
3517,0
2702,1
3063,0
5968,0
2364,1
4739,0
5638,0
1872,1
744,0
3168,1
524,1
5503,1
1835,0
2029,1
1205,0
361,1
7266,0
1308,0
2531,0
3882,0
5128,0
2527,0
1658,1
2186,0
6563,1
6733,0
1179,0
6995,1
5476,0
2625,0
3918,0
2146,1
6216,0
6870,0
2666,0
1720,1
6239,0
1212,0
1350,0
7782,1
1903,1
7680,0
2637,0
1384,1
7733,1
5721,0
7816,0
453,0
7682,1
4015,1
7596,1
1020,0
5414,0
1204,0
2017,1
4818,0
1357,0
1952,0
5767,0
7451,0
3511,0
6926,0
4253,0
6440,0
689,1
2704,0
6520,1
401,0
2641,1
1858,0
5910,0
330,0
6505,0
3009,0
6439,0
905,0
2336,0
3895,1
4085,0
843,0
4531,1
3361,1
4098,0
2445,1
931,0
7483,0
3881,1
5620,0
4724,1
3842,0
2714,0
4809,0
201,0
7092,0
2276,0
4883,0
1535,1
709,0
5835,1
3897,1
6945,0
2205,1
2848,0
7661,0
4533,1
7105,1
5365,0
2620,0
6932,0
2803,1
781,1
341,0
2549,1
3663,1
5053,0
4970,0
3695,0
4888,1
5504,1
7278,0
990,0
1141,0
1537,1
5746,1
1314,0
4530,0
860,0
897,1
7120,0
2296,0
1977,0
4733,0
6696,1
6382,0
5985,0
4871,0
4081,1
3744,1
1522,0
7471,0
5359,1
37,1
3741,0
6009,1
4557,1
3631,0
2446,0
3919,0
2310,0
3157,0
2783,0
3666,0
2114,0
3374,1
4467,1
3358,0
3073,0
896,0
6295,0
5381,1
1861,0
4873,0
365,0
5992,1
2222,0
386,1
3664,0
776,1
3272,0
3769,0
2940,0
7111,0
900,1
3215,0
3099,1
3594,1
1218,0
5202,1
2437,0
4210,0
6938,0
1133,0
6561,1
4684,0
2518,1
568,0
1321,0
2956,1
5697,0
5438,0
292,1
1506,1
967,0
6820,0
6780,1
4294,0
5726,1
2108,0
3176,0
3486,0
6355,0
4978,0
7485,0
7621,1
7455,1
6560,0
672,0
1699,0
6284,1
2542,1
7327,0
6338,1
2487,0
2822,1
1416,0
6791,0
6605,0
1150,1
5120,0
2116,0
3146,0
5380,0
3947,0
3386,0
3780,0
3293,1
512,0
3697,1
809,1
4755,1
6300,0
2844,1
2488,1
2980,1
4232,1
5508,0
6049,0
7379,1
7002,1
2076,0
5152,0
3670,0
5361,0
3092,1
2754,1
4544,1
2752,0
2516,1
6025,0
1583,0
1898,0
735,1
5,0
997,0
4851,1
5319,1
7649,0
4287,0
4043,1
3008,1
4475,0
5376,0
950,1
4679,0
2406,1
7234,1
6162,0
88,0
3317,0
2058,0
3595,1
4858,1
3340,0
1184,0
3676,0
3401,0
189,0
767,1
1379,1
7199,0
6669,0
3244,0
6498,1
5287,1
5032,0
3583,1
97,1
893,0
7413,1
6040,1
5636,1
4993,0
2443,0
4168,1
7480,0
3228,0
4763,1
4663,1
6342,0
1011,1
1159,0
4902,0
5549,0
6436,1
953,0
358,1
5007,1
1497,0
4629,0
2566,0
2539,1
5360,0
5583,0
7742,1
4548,0
5584,0
337,1
2398,1
5507,0
1878,0
1700,0
7290,1
3400,1
